일자,언론사,제목,중요키워드
20170613,중부매일,"청주대 박승두 교수, 국회서 학술심포지엄 개최","중소기업,이날_심포지엄,중국,학술_심포지엄,연구원,중소기업연구원,국회서,이날_학술심포지엄,국회서_학술심포지엄_개최,이현정_교수,박승두,청주대_박승두_교수,국회서_학술심포지엄,16일_국회,16일_국회_의원회관,한국산학연합회,사업재생,박홍석,활용법,일본,사전예방적,중요성,장원규,한국,한국채무자회생법학회,대한중재인협회,산학연,채무자,한국법제연구원,더불어민주당,정성봉,경제불황,천길주,사법정책연구원,법학과,부원장,회생법,대응과제,연세대학교,소송수계,국회의원,부회장,미국,사드보복,재직중,이준호,의원회관,이현정,청주대_박승두,오세용"
20170613,충북일보,"식약처, 4차 산업혁명 시대 대비 식의약 안전기술 포럼 개최","식의약,식의약_안전기술,2017년_식의약_안전기술_포럼,4차,산업혁명,2017년_식의약,안전기술_포럼,역할_식의약_안전기술_수준,4차_산업혁명,식의약_안전기술_진흥_방안,안전기술_수준,우리나라_식의약,역할_식의약,향상_방안,포럼_개최,추진_현황_4차_산업혁명,식의약_안전기술_수준평가_결과,향상_방안_종합토론,종합토론,진흥_방안,4차_산업혁명_본격화,4개국,서울조선호텔,안전_9개,기술수준,추진_현황,우리나라,분야_46개,foodinfo,식의약분야_변화,수준평가_결과,sh,사전등록,희망자,사무국,일본,유럽,16일_서울조선호텔,산업계,참가비,식품의약품안전평가원,전문가들,중국,미국,식품의약품안전처,준비사무국,전문가,본격화,9개,식품의약품안전처_식품의약품안전평가원"
20170613,헤럴드경제,"오티스 엘리베이터 코리아, 송도에 ‘오티스 R&D센터 및 첨단 생산시설’ 구축","글로벌_오티스,오티스,연구개발_센터,오티스_엘리베이터,오티스_글로벌,연구개발,인천,고객_센터,송도,인천_송도,오티스_엘리베이터_코리아,승강기,인천경제자유구역청,조익서_오티스,글로벌_오티스_r&d_센터,동북아시아_연구개발,조익서_오티스_코리아_사장,품질_센터,일본,몽리보_오티스_동북아시아_사장,동북아시아_사장,동북아_승강기,연구개발_허브,동북아_지역_연구개발_허브,동북아,동북아시아_연구개발_허브,엘리베이터_코리아,동북아_승강기_산업,동북아시아,승강기_산업,코리아_사장,커넥티드_엘리베이터,몽리보_오티스,승강기_핵심_부품,승강기_핵심,서울,송도_r&d_센터,동북아_지역,mou_체결,코리아,차세대_엘리베이터_연구개발,글로벌_비즈니스,13일_인천,한국,커넥티드,필립,센터_설립,조익서,박병근_인천경제자유구역청,이날_mou"
20170613,헤럴드경제,"“공정위, 국민기대 부응해야” 정재찬 前 위원장의 당부","위원장,공정위,정재찬,이임사,공정위_역대_최대,공정위_역대,이날_김상조_위원장,정재찬_前_위원장,특허권_남용,신규_순환출자_금지_제도,미지급,독점력,특허권,1조,전문성,사익편취_금지_규정,사익편취,4차,김상조,특허권_남용_적발,이날_김상조,신규_순환출자,소비자주권_확립,기업생태계_조성,합리적_판단,이론적_근거,2년_전_취임사,책임감,정책과제,소유구조,문재인,투명화,기술_독점력_남용행위,4가지,만큼,퀄컴,과징금,남용행위,산업혁명,경쟁법,중소기업,기업집단,소비자,국민기대_부응,휘슬러,취임사,경제적,총수일,이임식,4가지_정책과제"
20170613,헤럴드경제,"‘5년 뒤, 당신은 어디에 있을 것인가?’","강연_진행,선대인,중앙도서관,경제_전문가,인기_경제,도서관,선대인_소장,시흥시,전문가,작가_겸_경제_전문가,인문학_강연,인기_경제_팟캐스트,저자_초청,4차,중앙도서관_홈페이지,중앙도서관_다목적실,도서관_관계자,초청_인문학,자동화,일자리,기계화,격월단위,조정래,인구절벽,산업혁명시대,관계자,경제학,소비절벽,홈페이지,시흥,대한민국,박준환,헤럴드경제,헤럴드,일자리_대체,다목적실,팟캐스트,인문학,연구소장,선대인경제연구소장,대한민국_경제학,시간date,경제,강연,진행,참여,절벽,미래,행사,작가"
20170613,내일신문,"미래 유영민, 통일 조명균, 농림 김영록, 여성 정현백","후보자,장관_후보자,정현백,조명균_통일부_장관_후보자,유영민_미래창조과학부_장관_후보자,김영록,조명균,정현백_여성가족부_장관_후보자,김영록_농림축산식품부_장관_후보자,유영민,통일부_장관,국회_활동,조명균_통일부,통일부,미래창조과학부,국회의원,유영민_미래창조과학부,여성_정현백,통일_조명균,13일_미래창조과학부_장관,농림축산식품부_장관,전남,여성가족부_장관,정현백_여성가족부,김영록_농림축산식품부,전남_완도_출신,관료_출신,일본군,재협상,국회_농해수위,청와대,13일_미래창조과학부,부산_출신,_19대_국회의원,사회적_활동,농해수위,미래_유영민,농림_김영록,농림축산식품부,국회_농해수위_위원,여성가족부,일본군_위안부_합의_재협상,긴급_현안,평화체제_구축,당면_현안,전남_완도,전문적_식견,문재인_대통령,일본군_위안부,합의_재협상"
20170613,경향신문,"유영민 미래부 장관 후보자, SW 전문가 출신 국내 CIO 1세대","소프트웨어_분야,후보자,소프트웨어_전문가,부산,lg전자,소프트웨어_분야_전문성,1세대,전문가,더불어민주당,lg전자_근무,더불어민주당_부산,출신_전문,경제_분야_전문가,cio_1세대,위원장,cio,유영민_미래창조과학부_장관_후보자,포스코경영연구소,포스코경영연구소_사장,장관_후보자,미래창조과학부,경제_분야,유영민,전문성,부산_동래고,1979년_lg전자,이듬해_포스코경영연구소_사장,더불어민주당_부산_해운대갑_지역위원장,lg전자_근무_당시,유영민_미래창조과학부,총괄사장,유영민_미래부_장관_후보자,소프트웨어_엔지니어,1979년_lg전자_전산실,국내_cio_1세대,국회의원,부산대,lg,해운대갑,동래고,이듬해_포스코경영연구소,전산실,융합적_리더십,이듬해,부산_출생,생태계_구축,미래형_연구개발_생태계_구축,sw_전문가,1월_더불어민주당,성장동력_마련"
20170613,경향신문,신한은행 새 슬로건 'Be the NEXT',"광고_슬로건,신한은행,디지털_금융,각종_은행,신한,리디파인,각종_은행_업무,산업혁명,4차,파괴적_혁신,대한민국,4차_산업혁명,신한은행_관계자,4차_산업혁명_시대,디지털_창구,비트감,감각적,드론,자동차,금융업,금융_생태계,위성호,전기자동차,방향성,리딩,리디파,재정의,파인,앞날,리디,전반부,후반부,금융환경,핀테크,슬로건_be_the_next,은행광고,드론_택배,미래지향적,혁신적_상품들,관계자,위성호_행장,모바일_뱅킹,초격차_리딩뱅크,대한민국_금융미래,redefine,bgm,cg,광고,은행,금융"
20170613,문화일보,"<區政 현장>마포중앙도서관 신축 공사, 지상6층 장서30만권…“인재양성 요람”","마포중앙도서관,구청장,마포구,중앙도서관,청소년교육센터,글로벌_인재,청소년교육센터_신축_공사,ict,신축_공사,청소년교육센터_신축,사업비,서울_마포구,4차,글로벌_인재_양성,아이들,교육_사업,마포중앙도서관_건립,교육양극화_시대,ict_체험공간,박홍섭,2015년_10월,공정률_74%,10월_준공,서울,서울_마포구_성산로,청소년들,영어교육,만큼_중앙도서관,공정률,2015년_10월_착공,10월_준공_예정,지상_6층,사업비_450억,구조적_모순,힐링_공간,사업비_450억_원,자료실,복합시설,2만,열람실,계층이동,북카페,토론방,경의선,성인들,사고력,중요성,경제력,6층,밑그림"
20170613,파이낸셜뉴스,"[fn논단] 규제개혁, 김동연을 믿는다","정부_규제,부총리,일자리,정부_예산,공무원,규제개혁,김동연_부총리,박근혜정부,혁신성장,케이뱅크,하지만,공무원_조직,네거티브_규제,대통령_직속,김동연,박근혜정부_초대,소득주도_성장,지난달_21일_부총리,박근혜정부_초대_국무조정실장,문재인_대통령,2014년_3월,후보자,20년_논란,목포,부담금,최우선,화장품,화장품_제조_원료,서비스업,2014년_3월_1만,대통령_직속_규제개혁위원회,전남,킹핀,당시_김_부총리,기업_경영,국무조정실장,1만,장관_후보자,4만,박근혜,20년_논란_끝,문_대통령_경제정책,화장품_제조,전남_목포,유망_서비스업,인터넷전문은행_케이뱅크,장관_후보자_대부분,하지만_상황,특정_원료,정부_규제정보포털"
20170613,헤럴드경제,"기업은행ㆍ신보, 4차 산업혁명 주도 기업에 1.2조 금융지원","기업은행,신용보증기금,일자리_창출,보증료_지원,보증료,4차,창업_초기_기업,주도_기업,황록_신용보증기금,일자리,4차_산업혁명_주도_기업,신성장산업,기업_대상,일자리_창출_기업_대상,금융지원,일자리창출기업,6개월,창업_초기,김도진,4차_산업혁명,포인트씩,일자리창출기업_금융지원,신성장산업_영위_창업_초기기업,일자리창출기업_금융지원_업무협약,산업혁명,창업_초기기업,황록_신용보증기금_이사장,최대_1.5%,최대_2.5%,최대_1.0%,업무협약,기업은행_관계자,일자리창출_기업,금융지원_업무협약,5년_간_최대_1.5%,5년_간_최대_2.5%,5년_간_최대_1.0%,ibk기업은행,1인,신성장산업_영위,서울,을지로,1조,신성장,최대_1.3%,서울_중구_을지로_본점,13일_서울,을지로_본점,김도진_기업은행장,신규_채용"
20170613,매일경제,"오티스, 송도에 첨단 R&D센터","오티스,인천,오티스_r&d,오티스_글로벌,엘리베이터_생산,세계_글로벌,인천_송도,생산_조직,승강기,몽리보_오티스_동북아_사장,인천_송도국제도시,송도,엘리베이터_고장,동북아_사장,오티스_관계자,오티스코리아,몽리보_오티스,오티스_r&d_관련_조직,델피치_사장,첨단_r&d센터,대규모_첨단,세계_글로벌_r&d센터_9곳,커넥티드_엘리베이터,승강기_산업,동북아,서울_인천,동북아_승강기,조익서_오티스코리아_사장,오티스_글로벌_비즈니스_전략,동북아_승강기_산업_발전,조익서_사장,클러스터,인천_송도국제도시_첨단산업_클러스터,송도국제도시,한국,델피치,9곳,r&d_허브,승강기_핵심_부품,승강기_핵심,동북아시아_지역_r&d_허브,13일_인천,세계_200여,조익서_오티스코리아,대규모_첨단_연구개발,세계_1위,서울_인천_창원,이영근,산업_발전,커넥티드"
20170613,경남도민일보,LG전자 '인공지능·로봇' 연구개발 위해 조직개편 단행,"lg전자,인공지능,lg전자_인공지능,연구소,인공지능_플랫폼,전담_로봇,사업_확대,인공지능_가전,인공지능_분야,전사_소프트웨어,lg전자_cto,자동차부품,4차_산업혁명_핵심_기술,4차,전사_소프트웨어_플랫폼_개발,웨어러블_로봇,전사_소프트웨어_역량,핵심_기술_개발,지능형_로봇,지능형_로봇_선행_기술,공항_안내_로봇,인공지능연구소,cto,연구개발,가정용_허브_로봇,스마트_가전,인공지능_관련_연구개발_역량,전담_인공지능연구소,전담_로봇_선행연구소,인재_영입,4차_산업혁명,연구개발_역량,로봇_선행연구소,lg전자_cto_안승권_사장,iot,인공지능_분야_인재육성,산업혁명,웨어러블_로봇_스타트업,대우,자동차부품_기술_전문가,technology,인텔리전스_연구소,그동안,집중_육성,공항_안내,bd,4차_산업혁명_시대,웨어러블,확대_개편,조직개편"
20170613,YTN,청문정국 돌파'...김상조 공정거래위원장 임명!,"후보자,문재인_대통령,국회_청문회,청문회,일자리_추경,일자리,문재인,문재인_정부,김상조_후보자,결국_국회,강경화_후보자,결국_강경화_후보자,김상조,공무원_일자리,청문회_채택,장관_후보자,그다음,공무원,장관_임명,김이수_후보자,위장전입,결국_강경화,오늘_문재인_대통령,강경화,인사청문회,김상조_내정자,대통령_소통,김상곤_후보자,부분들,내정자,코드인사_얘기,위원장,후보자_지명,결국_국회_표결,공공부문_일자리,장관_내정자,결국_김상곤,추경안,오늘_김상조_위원장,강경화_후보자_정도,김이수_내정자,김이수,장관_후보자_4명,분들,야당_입장,건_문재인_대통령,여타_후보자,김이수_후보자_정도,김상곤_내정자,오늘_오찬_얘기"
20170613,경상일보,[CEO칼럼]제4차 산업혁명과 울산의 콘텐츠산업 육성,"울산,울산_콘텐츠산업,콘텐츠산업,콘텐츠산업_분야,콘텐츠산업_육성,산업융합형_콘텐츠,울산_주력산업,가상현실,제조업,문화콘텐츠,지역특화_콘텐츠,시장_확대,반면_콘텐츠_인프라,인프라_구축,콘텐츠산업_발전,클러스터,산업융합형_콘텐츠_전문기업,산업_활성화,문화콘텐츠_클러스터,문화콘텐츠_클러스터_조성,문화콘텐츠_클러스터_사업,의료실습_시뮬레이션_콘텐츠,주력산업,복합공간_인프라,산업융합형_콘텐츠개발_거점_역할,콘텐츠개발_원천_스토리,콘텐츠개발_원천,ict융합기술_분야,산업융합형_콘텐츠개발,콘텐츠_지원거점_역할,콘텐츠_지원거점,거점_역할,전체_콘텐츠산업_규모,메디컬,제조업_연계형_가상현실,산업혁명,지역특화_콘텐츠_개발,그간_정부_지원,조선,융복합,융복합형_콘텐츠산업,인프라_구축_수준,도시_특성_상_콘텐츠산업,콘텐츠산업관련_인프라,메디컬_자원,재도약,제4차_산업혁명,제작_인프라,국비사업_유치,중장기"
