일자,언론사,제목,중요키워드
20170710,서울신문,규제 피한 막차물량 관심집중…도솔노블시티 동문굿모닝힐 ‘눈길’,"대출_규제,아파트_천안,천안,동문굿모닝힐,규제_적용,아파트_천안_도솔노블시티_동문굿모닝힐,6.19부동산_대책,신규_아파트,동문굿모닝힐_눈길,부동산,주변_시설,가운데_천안_도솔노블시티_동문굿모닝힐,도솔노블시티_동문굿모닝힐,6.19_대책,각종_규제,도솔노블시티,로드맵,경부고속도로,규제_적용_전,수요자,주변_시세,인접_도시,시장_분위기,수요자들,분양아파트_시장,2018년_5월_예정,각종_규제_속,북카페,수도권_전철,대단지,수도권_전철_천안역,천안역,연소득,1번,1번_국도_이용,천안시,주변_시세_대비,인접_도시_진출입,아파트들,지상_32층_세대_중소형,17개_특화,아파트들_가운데_입지여건,입지여건,2018년_5월,1번_국도,관련_부동산_관계자,17개_특화_힐링존,태조산_인근,천안시_동남구_신부동_일원,지상_32층"
20170710,서울신문,6.19대책 고정수요 확보된 수익형 상가로 몰린다…‘DH테크타워’ 분양,"수익형_상가,부동산,수익형_부동산,수인선,dh,소형상가,dh_테크타워,주차_설계,투자자,1인,수익형_부동산_위주,수원광명고속도로,입점_업종,사업자,수원산단내,상가_투자자들,수인선_연장선,지상_6층,온라인,병의원,수원시,연장선,1만,6층,접근성,완전개통,고색동,5만,2배,2018년_12월_준공,5m,수인선_연장선_고색역,2018년_10월_완전개통,2018년_12월,2018년_10월,수원산단내_540개_업체,4층,입점_선호도,6.19대책_고정수요_확보,지상_6층_규모,1인_창업자,인터넷쇼핑몰_사업자,전용면적_10평_전후,수원산단내_540개,가운데_수원시_권선구_고색동,인뉴,온라,관계자,실수요자들,호매실"
20170710,파이낸셜뉴스,행정수도 완성 속도내는 세종시 부동산 시장 ‘들썩’ 힐스테이트 세종 리버파크 7월 12일(수) 정당계약 실시,"세종시,힐스테이트,세종시_3생활,아파트_분양,현대엔지니어링,오피스텔_청약,4월_분양,4월_아파트,3생활,2개,세종시_국회,세종시_부동산,리버파크_오피스텔,힐스테이트_세종_리버파크_오피스텔,세종시_일대,4월_아파트_분양_당시,중소형_아파트,세종시_부동산_시장,중소형_타입,대형_상업시설_이용,행정수,3개,세종시_국회_분원,주거형_오피스텔,상업시설,1순위_청약,당진영덕고속도로,리버파크,경부고속도로,힐스테이트_세종,힐스테이트_세종_리버파크,세종시_대평동,스마트폰,힐스테이트_세종_리버파크_눈길,행자부,그동안,맞은편,1순위,리버파크_7월,64실,대형_상업시설,부동산,1등급_단지,ic,대중교통_이용,반쪽짜리_도시,초고속_정보통신_1등급_단지,특별공급,헌법재판소,건설특별법_위헌"
20170710,헤럴드경제,[인사],"본부장,지점장,팀장,부서장대우,본부장_이동,센터장,부서장,신한은행_본부장,부서장_이동,조사역,신한은행_본부장_신규선임,신한,본부장_노용훈,본부장_김성우,부서장_신규선임,사업부장,대우,글로벌사업부소속_조사역,디지털전략팀_팀장,신한은행,신규선임,법제처,천상영_부서장,안중선_부서장,박병철_글로벌사업부소속_조사역,부동산투자자문센터_본부장,박진형,고낙훈,예상욱_글로벌사업부소속_조사역,유태현,김충자,최주환_디지털전략본부,김태수_디지털전략본부,정덕녕,이현상,최성준,김기철,김영일,한윤식,오세헌,신탁연금그룹소속_본부장,길군섭,전성호,진미경,박창범,ict2본부장_최준환_본부장_이동,정태승,강광원,조재성,최형보"
20170710,YTN,[YTN 실시간뉴스] 의장·4당 원내대표 회동...추경심사 불투명,"4당,불투명,30mm,경부고속도로_버스,경부고속도로_버스_사고,재협상,위안부,정부_대책,장맛비,7월_임시_국회,주요국,150mm,시간당_30mm,호남,독일,위안부_합의_재협상_문제,2명,최고위원,국민의당,부동산,사드,정세균,추경안,경부고속도로,사드_배치_문제,일자리,국회_예결위,독일_공식,호남_지방,해당_버스_업체,국민의당_최고위원,시간당_30mm_이상,부동산_투기,여야_4당,부실_검증,사드_배치,일자리_추경안,7월_임시,독일_공식_방문,안정화_대책,호남_지방_곳곳,부동산_투기_단속,대형_사고,원내대표_회동,위안부_합의,게릴라성_장맛비,미필적_고의,예봅,아파트_가격,산사태"
20170710,경향신문,"하워드존슨 경주보문 호텔 등기분양, 관광도시 경주 보문단지 25년만의 새 호텔","하워드존슨_호텔,하워드존슨,하워드존슨_호텔_분양,하워드존슨_경주보문_호텔,경주보문,보문단지,수익형_호텔,경주,수익형_호텔_투자,인근_호텔,하워드존슨_경주보문,월드클래스_하워드존슨_호텔,호텔_브랜드,관광도시_경주,관광도시_경주_보문단지_25년,월드클래스_하워드존슨,관광객,비수기,신라,원스탑_호텔,하워드존슨_경주보문_호텔_분양홍보관,하워드존슨_경주보문_호텔_등기분양,보문단지_25년,관광도시,수익형_부동산,비수기_전략,국가대표_관광도시_경주,부동산,월드클래스_비즈니스_호텔,호텔_매니지먼트,보문관광단지,가운데_경주_보문단지,세계_각지_관광객,수익형_호텔_붐,윈덤호텔그룹,투자가,호텔_브랜드_프랜차이저,국가대표_관광도시,국가대표_관광도시_핵심,인근_호텔_대비_40년,비수기_마케팅_전략,_객실,세계_각지,2만,울산,대한민국_대표_관광도시,만큼_신라,호텔_분양홍보관,호텔_등기분양,백운동"
20170710,파이낸셜뉴스,대우건설 매각 본격화…내달초까지 주간사 선정,"대우건설_매각,대우건설,대우건설_실적,대우건설_인수전,매각_주간사,대우건설_매각_본격화,매각_주간사_선정,매각_대상,산업은행,국가계약법,인수전,매각_여부,대우건설_지분,사모펀드,주간사_선정,주간사,대로_매각_주간사,대로_매각,인수_검토,인수전_흥행,중국,선정_하노이,중국_최대,산업은행_자회사,대우건설_인수전_참여설,대우건설_지분_50.75%,최대어,국가계약법_시행령,매각_초기,시장가_매각,m&a_최대어,헐값_매각,2인,해외_1개,m&a_최대어_부상,주가_측면,건설사,하노이,에프앤가이드,계약법,중동계_자금,부영,중동계,호반건설,시행령,자회사,국가계약법_시행령_제11조,본격화,움직,대규모"
20170710,파이낸셜뉴스,U턴 없는 靑·野… 극적타협 없인 치킨게임,"여당_대표,후보자,청와대,장관_후보자,장관_후보자_임명,정세균_의장,정세균,4당,여야_4당,장관_후보자_임명_강행기류,국회_의장접견실,11일_임명,10일_여의도_국회_의장접견실,박능후,송영무,11일_임명_강행_전망,박능후_복지부_장관_후보자,원내대표,임명_강행,박상기,백운규,박상기_법무부_장관_후보자,백운규_산업부_장관_후보자,여야_4당_원내대표들,대표_책임론,박지원,특혜_의혹,4당_원내대표,유영민_미래창조과학부_장관_후보자,추경_공회전,정우택,국회_인사청문경과보고서,6월_국회,청문회,국회_정상화,10일_여의도,원내대표들,추대표_박지원_책임론_제기,추미애_대표,재취업_특혜_의혹,박주선_국민,책임론_제기,유영민,강행_전망,나머지_야당,민주_단독상정_추경_공회전,정국_파행,도덕성_논란,10일_정치권,제보조작_논란"
20170710,전북도민일보,"자영업 불황 장기화, 상권에도 악영향","상가_수익,자영업,전북지역,상가_투자수익률,자영업_불황,전북지역_중대형_상가_투자수익률,중대형_상가,영세_자영업,투자수익률,2016년_전국,자영업자,상가_임대수익,전북,소규모_상가,전북지역_중대형,전주시,전주,구도심_상권,자영업_불황_장기화,부동산,구도심,개인_자영업자_대출,지역_사업체,개인_자영업자,폐업수,통계청,메르스,전북지역_가계대출,자영업_전반,지역경제,전북지역_가계대출_잔액,1천,2층,3층,6층,임대수익,2015년_메르스,전국평균,소규모,전주시내_자영업체_폐업수,2015년_메르스_사태,구도심_주택가,4.92%_전국평균,지역_상인들,상업용_부동산,전주시내_자영업체,제조업,김제,주류업종,10일_통계청"
20170710,경인일보,4면 경인정가 또는 스트,"후보자,연세대,계약서,후보자_모친,주광덕,대학원장,법과대학장,분양권_계약서_사본,특혜_의혹,분양권_계약서,법무_대학원장,연세대_법과전공_전과_과정,시_계약서_사본,과천,보금자리,경기도,법과대학장_겸_법무_대학원장,부동산,박상기,연세대_법과전공,서초동_보금자리,경기도_과천,자유한국당_주광덕,사실상_어머니,전입_당시_소유주,부동산_투기,서초동_보금자리_주택,경기도_과천_등지,이날_모친,경인정,스트,등기권리증,내역서,법과대학,잠실동,한국당,권리증,10일_박상기,서울,법무부_장관,남양주,실거주,연세대_인문계열,소유주,법무부,법과,대학장,사생활,서울_잠실동,실거주_여부"
20170710,매일경제,반도체 투톱 이어 KB금융·대우건설 실적場 가세,"상반기,포스코_주가,포스코,1조,대우건설_주가,실적_개선,대우건설,상반기_영업이익,2분기_영업이익,삼성전자_주가,국외_시장,영업이익,상반기_중국,상반기_주식시장,상장사,상장사_영업이익,이달_포스코_주가,철강_가격,2분기_원재료,20일_2분기_실적,2분기_원재료_가격,금융_대장주,삼성전자,중국,분기_영업이익,주식시장,코스피,철강_대장주,kb금융_실적,분기_영업이익_기준_1조,수익성_개선,삼성전기_주가,국외_사업,상반기_주도주,철광석,부동산_시장,대장주,이종우,현대차,원재료,수익성,상장사_영업이익_100조,이달_포스코,상반기_영업이익_23조,이익_100조,국외_시장_판매,한국,20일_2분기,기준_1조,kb"
20170710,세계일보,"주광덕 “박상기, 모친 명의로 부동산 투기 의혹”","연세대,후보자,후보자_아들,주공아파트,후보자_모친,부동산,과천시,계약서,잠실동,연세대_법과전공,주광덕_의원,최씨,아들_법과전공,박상기,1980년_잠실동,특혜_의혹,2003년_연세대,부동산_투기_의혹,부동산_투기,연세대_법과전공_전과_과정,1980년_잠실동_주공아파트_a동,별양동_주공아파트,박상기_법무부_장관_후보자,서류심사,사회계열,법무부,주광덕,박상기_법무부,주광덕_박상기,분양권_계약서_사본,연세대_법과대학장,분양권_계약서,1981년_잠실동_주공아파트_b동,장관_후보자,소속변경_허가,법학_전공,1981년_잠실동,서초5단지_아파트,2003년_연세대_신촌캠퍼스_인문계열,관문리_주공아파트,우면동,시_계약서_사본,1984년_과천면_관문리_주공아파트,아들_법과전공_전,주공아파트_b동,주공아파트_a동,이듬해,등기부등본_자료,이듬해_2학기_서류심사,2학기"
20170710,부산일보,막차 수요 몰린 '동대신 브라운스톤' 청약경쟁률 최고 309 대 1,"부동산,부산,부산_서구,최고_청약,부동산_규제,부산_지역,1순위_청약,부산_지역_부동산_과열,부동산_규제_정책,부산_지역_신규_분양,동대신,청약_수요,1순위,청약조정대상지역,최고_청약_경쟁률,신규_분양_단지,규제_정책,청약_경쟁률,부동산_과열,6일_부산,대출_규제,동대신_브라운스톤,신규_분양,1순위_청약_접수,부산_7개,부산_7개_청약조정대상지역_이외,김혜신,청약_열기,27개_아파트_단지,투자자,브라운스톤,청약조정대상지역_지정,554세대_규모_단지,포레,청약_신청자,동대신_브라운스톤_하이포레,대출_규제_강화,지사장,청약_결과,최고_경쟁률,김한수,청약조정대상지역_이외,재확인,서구_동대신동,1만,3만,강정규,김혜신_부산지사장,동의대,실수요자"
20170710,제민일보,ICC-부영호텔 법정공방 6개월,"부영호텔,icc,센터_소유,소유권,6개월,서울중앙지법,소유권_소송,지하도,부영,앵커호텔,부동산,앵커호텔_부지,연결통로_조성,2011년_10월_센터,한국관광공사,지하_2층,icc_jeju_지하,이용곤_부영호텔,앵커호텔_부지_부동산_매매계약서,컨벤션센터,손정미,서울중앙지법_황혜민,부영호텔쪽_지하도,연결통로,제주국제컨벤션센터,10월_준공,손정미_컨벤션센터,12월_완공,부영주택,2011년_10월,부영호텔쪽_지하도_입구,지하_2층_증축공사,5조,2항,icc_jeju,이용곤_부영호텔_사장,2층,소유권_보전등기말소,법정공방,서울중앙지법_황혜민_판사,황혜민,손정미_컨벤션센터_이사장,하지만_부영,이용곤,부동산_매매계약서,반면_icc_jeju,2003년_한국관광공사,양측_대리인,icc-부영호텔_법정공방_6개월,무상임대"
20170710,제민일보,'부익부빈익빈' 주택시장 양극화 심화,"제주,꿈에그린,주택시장,도내_주택시장,도내_주택시장_공급,지난달_제주_영어교육도시_꿈에그린,영어교육도시_꿈에그린,증가세,주택시장_양극화,지난달_제주,주택시장_양극화_심화,부동산,입지적_특성,대단위,외곽지,영어교육도시,양극화,대단위_단지,상반기,제주시_지역,이도동,애월읍,노형동,청약경쟁률,브랜드가치,소규모형_아파트,조천읍,입지적_특성_때문,대단위_브랜드아파트,브랜드아파트,제주시,경우_제주첨단과학기술단지내_꿈에그린,제주시_지역_미분양주택,평균_청약경쟁률,인구유입_증가세,부동산_활황세,해모로,미달사태,제주해모로리치힐,진정세,도남동,한진중공업,루엔,1700만,1800만,이호동,48대,130대,연동_11세대,활황세"
